"","id","Transect","Distance","VWC","wyd","roll1.Precip","roll1.et","roll15.Precip","roll30.Precip","roll30.et","A_MF_dsm_100","A_MF_dsm_300","A_MF_dsm_500","A_MF_dsm_60","C_Pla_dsm_100","C_Pla_dsm_300","C_Pla_dsm_500","C_Pla_dsm_5000","C_Pla_dsm_60","C_Pro_dsm_100","C_Pro_dsm_300","C_Pro_dsm_500","C_Pro_dsm_5000","DINF_dsm_100","DINF_dsm_300","DINF_dsm_500","DINF_dsm_60","S_dsm_100","S_dsm_300","S_dsm_500","S_dsm_60","TPI_1_3_100","TPI_1_3_300","TPI_1_3_500","TPI_3_20_500","TPI_3_7_100","TPI_3_7_300","TPI_3_7_500","g_100","g_300","g_60","nir_100","nir_300","nir_60","r_100","r_300","r_60","N_dsm_60","N_dsm_100","N_dsm_300","N_dsm_500","id1","predicted","observed","diff","label","rmse","mae","label_ordered"
"1","1","20102",0,3.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.14213751100433,-0.260266591658926,-0.39486808249244,-0.136737172923532,-0.519744017769569,-0.304295501753636,0.227914722192741,-0.605628863248267,-0.367396228785785,-0.493608966370566,0.0551921192164564,-0.0713748731306249,1.5350660944463,-1.17407271167856,-1.26858953128831,-0.954038448157345,-1.22339065205297,-0.447907744721267,-0.533084822909388,-0.112281429771429,-0.493870165683449,-0.0244702696729883,-0.158209449218137,-0.0113411435663474,-1.15367633220027,-0.0797577849635877,-0.298300496151844,-0.780375027835472,1.33435521107268,1.54401822330159,1.20082721126463,0.137604236209631,0.2823824449014,-0.309067446849249,1.44514034795177,1.56884314459392,1.18870286730407,-1.39582973757239,0.828238790799933,0.294181122599005,-1.28845007465455,"1",3.72172999999998,3.1,0.621729999999984,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"2","1","20102",10,3.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.176411835845272,-0.264437200588255,-0.39299038265789,-0.16409133743532,-0.673616624346312,-0.511616536134499,0.231808785632664,-0.605628863248267,-0.0974619960783815,0.4188972570905,0.364435393114637,-0.197469638898653,1.5350660944463,-1.25048849285633,-1.17960496258997,-1.23802136867721,-0.864748214280282,-0.590505515864879,-0.307209260387859,-0.0422463538186116,-0.785004721093212,-0.437665352844083,-0.218796543235504,0.0203364611213398,-1.12487331237562,-0.168263165133737,-0.609119785384625,-0.933432823892312,0.763948332532962,0.604447054234011,0.687078950244504,-0.372018417636734,-0.459684690487186,-0.377935689045638,1.05209400538049,0.965807787333362,1.00084404685981,0.370130196688862,1.30512206293547,-0.858555319816359,-1.17825225787026,"1",3.88668666666665,3.1,0.786686666666652,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"3","1","20102",20,4.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.097748474162708,-0.235520660793114,-0.381968313634719,-0.112082147850006,-1.12427650411234,-1.4785934899264,-0.958892766281451,-0.605628863248267,-0.464777002721246,0.532384501655375,0.0263086368510714,-0.0980277507023977,1.5350660944463,-1.03595456353605,-1.26858953128831,-1.25647971390275,-0.864748214280282,-0.739951315032162,-0.626393087286021,-0.314924861990078,-0.755740609925735,-0.376978620989914,-0.831388937594183,-0.738506617730481,-1.0442633571437,-0.547896511114445,-1.09821440627557,-1.07294726969742,2.67593090062354,1.64556111758336,2.5026832831228,1.29443919020121,0.636109031492313,1.38232565345707,2.46018490174264,1.84491788702322,2.47016853990212,-0.676095950680287,-1.08489489243768,-1.3361908209195,-0.930355615090606,"1",3.70331333333332,4.1,-0.396686666666678,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"4","1","20102",30,2.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.177374446689071,-0.278467370560187,-0.408168256274454,-0.164287423688334,-1.17328312001557,-0.164582803080445,-0.270280434713277,-0.605628863248267,-0.669013962294165,-0.165778917659803,-0.322883408592845,0.0303455852121818,1.5350660944463,1.29338510018971,1.20977318105612,1.00972508822416,1.49882526079855,-0.559266865427188,0.00926385082049967,0.410244953373289,-0.345577743557212,-0.550191548127211,0.0575821323441048,0.297368365723387,-0.140493414291369,-0.367942456334417,0.0834409365442403,0.652439675948896,1.46329351130167,1.268115103432,1.82754402473812,0.341873462828263,0.162024606712844,0.638756085218052,1.48721196760795,1.31136315946432,1.71690090882293,1.20362241642922,-1.18732228935506,-0.819242618077125,-1.33621815977617,"1",2.49372666666666,2.1,0.393726666666665,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"5","1","20102",40,1.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.183515539677075,-0.280891681247142,-0.410011999768518,-0.165402659390472,-1.25472043649736,-1.31670936627604,0.42467133979392,-0.605628863248267,-1.62733287063773,0.12869298612206,-0.100316391045935,-1.16250326004808,1.5350660944463,0.816620751527097,0.855721365006915,0.970630529197598,0.928463974583154,-0.627978358849009,-1.42415978474055,-1.03820342281877,-0.56930495628771,-0.395917304962627,-0.0120765746642251,1.20691375408942,0.326755573975269,0.0583705067255304,0.856224131288395,1.51002075827968,2.02252132174586,1.79025902416078,1.98756283494912,1.10988837257999,0.709761398984221,1.00748575240297,2.19273078783852,1.82325627628776,2.17914871445602,1.28382416571918,-0.540478454730736,-1.30145247079312,-1.33106495445589,"1",2.63689333333333,1.1,1.53689333333333,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"6","1","20102",50,2.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.183341011255004,-0.28131928518112,-0.409480232504541,-0.165358344130661,-0.628493034825933,0.280196067124576,0.149849608114098,-0.0707174483431286,-0.765793490938048,0.137908348789024,-0.145982644072572,-0.853197845307067,-0.829434580425745,0.929974586897415,-0.131986462758939,-0.560214565545821,0.21117909903778,-0.8603007841955,-1.15776405631906,-1.08397495863467,-0.765927010116012,-0.326245066114105,0.611185540673463,0.388419841492368,-0.234674717210085,0.0255295371874822,0.378312728513953,0.299819268566846,1.8140172293722,1.433473225183,1.73948576846588,0.883658311812267,0.753729069224325,0.791900381473422,1.87402276230951,1.66237304483196,1.76494348243948,-1.28608919448878,-1.10479010340765,-0.481264724679277,-0.932571812706715,"1",2.78564999999999,2.1,0.685649999999993,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"7","1","20102",60,2.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.176616798979715,2.19912029115329,2.24523874200463,-0.16539512233964,-1.04289313948974,0.677216985047441,-0.69178454966412,-0.0707174483431286,-0.19935612394966,2.71149547192208,0.935481953298467,0.178978333166763,-0.829434580425745,-1.25048849285633,-1.26858953128831,-1.08781777623346,1.43402975846585,0.186116524452974,-0.453348072268625,-1.49202620099375,0.700365466869032,-1.4830254127102,-1.07105813262487,-0.781747413637499,-0.785854309610724,-1.13340555764264,-1.08531947110042,-0.772437368913098,0.666146414912323,0.492856782368649,1.04957834584109,-0.0143173645489099,-0.479306214696201,0.0596143715861084,1.05219956873614,0.868153583496595,1.18362599529879,0.768888398640489,1.00189661774814,-1.35329615327833,0.243724329145116,"1",4.07361333333332,2.1,1.97361333333332,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"8","1","20102",70,2.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.183778323772324,-0.281298473481732,-0.409951401621182,-0.165507104140707,1.38815454713043,0.474831602896182,1.41286272431849,-0.0707174483431286,1.45991912144021,-0.62358419521013,-0.664605989506876,-0.511550051031456,-0.829434580425745,-0.84096070213188,-0.877670163445349,-1.14293893683654,-0.864748214280282,1.07921780944927,1.54985969476412,0.781477524403002,0.863261458748819,0.758098270250587,1.26029940287659,1.16426150384326,-0.138784964493917,1.13055587070043,1.01923665250695,0.411305257725154,1.09459303125147,1.21130194483719,0.776500122135476,0.180582592710359,0.359702954062534,-0.148775164812099,1.32091528298849,1.56515412904991,1.14448054862337,-0.480639060068174,0.550513620130634,1.29999679672728,-1.29128036249751,"1",2.78722999999999,2.1,0.687229999999993,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"9","1","20102",80,3.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,6.41170552648011,1.25395472509343,0.425797213746224,1.00836253923298,-0.00118748855672831,-0.12677895462197,0.00858496166319454,-0.0707174483431286,0.322311156988978,-0.16790364942812,-0.198827403968621,0.420958971004105,-0.829434580425745,0.929974586897415,1.06473045317001,1.18044830534651,0.928463974583154,-1.46128118868027,-1.49052947736979,-0.487029719411852,-1.46790486798578,0.198785019494398,-0.603282523888768,-0.961219219868068,-0.692082072136469,-0.202188506307475,-1.05656262451514,-0.62224968681689,0.83379141224225,0.398084809368331,0.530506833103318,-0.305495369405614,-0.812313016727773,-0.830087593086282,0.869214629067328,0.640164082297904,0.57593584400846,-0.605806510244301,1.25594579220062,0.175366049721258,-0.318378536867338,"1",6.61548866666665,3.1,3.51548866666665,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
"10","1","20102",90,3.1,30,-0.432057381030554,-0.607951708650495,-0.675297658982726,-1.17710448626042,0.119660381168341,-0.183293548519859,-0.277035932512751,0.116581065038712,-0.165385624008291,0.0825760952299114,-0.356330165660727,-0.433477846378173,-1.273971217346,0.398025150988105,0.707999803113786,1.441168811465,1.12065033973142,-0.495852764191996,0.82879456996418,0.896590175812546,0.872501273691573,0.863668472250453,0.958134252088315,0.721046524843941,0.336634011853686,1.01218554483006,-0.536091214074534,-1.00985999731795,-0.995562590196139,-0.784025546447254,-0.771328704811198,-1.08822939010012,-0.775217791812461,1.77436880119337,2.58442716483573,1.87297639966944,0.750490697018042,1.47713482659822,0.703042681017929,1.72858569776262,2.24857846622232,1.68565841901434,0.784599163187431,-0.00606829683660955,-1.08964510435116,-0.498297034436475,"1",2.35863,3.1,-0.741369999999999,"RF 1",5.61037430277839,3.92998885262725,"RF 1"
